,Player Name,Team Name,Position,Week Number,Points,+/-,A,ATOI,BLK,DEF,FOL,FOW,G,GA,GAA,GP,GS,GWG,HAT,HIT,L,MIN ?,OTL,PIM,PPG,PPP,SA,SHA,SHG,SHP,SO,SOG,SV,SV%,TTOI ?,W,FPPG,Over 3 FPPG,Over 4 FPPG
9,Tanner Jeannot,HC FirePucks,Center,19,1.7,0.0,0.0,977.5,1.0,,1.0,0.0,0.0,,,2.0,,0.0,,7.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1955.0,,0.85,False,False
10,Rasmus Dahlin,HC FirePucks,Right Wing,19,10.35,3.0,3.0,1391.33333333,5.0,3.0,0.0,0.0,0.0,,,3.0,,0.0,,5.0,,,,2.0,0.0,2.0,,0.0,0.0,0.0,,4.0,,,4174.0,,3.4499999999999997,True,False
11,Juuse Saros,HC FirePucks,Goalie,19,12.4,,,,,,,,,4.0,2.01737181,,2.0,,,,1.0,7138.0,0.0,,,0.0,51.0,,,0.0,1.0,,47.0,0.92156863,,1.0,6.2,True,True
12,Matt Boldy,HC FirePucks,Center,19,8.85,-1.0,1.0,973.5,1.0,,3.0,1.0,1.0,,,4.0,,0.0,,4.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,7.0,,,3894.0,,2.2125,False,False
13,Jack Eichel,HC FirePucks,0,19,13.15,3.0,0.0,1172.25,5.0,,37.0,26.0,2.0,,,4.0,,1.0,,4.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,17.0,,,4689.0,,3.2875,True,False
14,Jared McCann,HC FirePucks,Center,19,1.25,0.0,0.0,944.0,1.0,,14.0,4.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,1888.0,,0.625,False,False
15,Jordan Kyrou,HC FirePucks,0,19,10.5,3.0,3.0,1172.33333333,1.0,,0.0,0.0,1.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,3517.0,,3.5,True,False
16,Johnny Gaudreau,HC FirePucks,Center,19,19.4,1.0,4.0,1094.0,1.0,,0.0,0.0,2.0,,,3.0,,1.0,,1.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,7.0,,,3282.0,,6.466666666666666,True,True
17,Mikko Rantanen,HC FirePucks,Left Wing,19,2.75,-2.0,0.0,1370.66666667,4.0,,6.0,3.0,0.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,4112.0,,0.9166666666666666,False,False
18,Vitek Vanecek,HC FirePucks,Goalie,19,26.0,,,,,,,,,2.0,1.0,,2.0,,,,0.0,7200.0,0.0,,,0.0,67.0,,,0.0,1.0,,65.0,0.97014925,,2.0,13.0,True,True
19,Cale Makar,HC FirePucks,Right Wing,19,11.2,2.0,4.0,1536.66666667,1.0,4.0,0.0,0.0,0.0,,,3.0,,0.0,,7.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,4610.0,,3.733333333333333,True,False
20,Josh Norris,HC FirePucks,0,19,7.0,-3.0,0.0,1002.33333333,1.0,,17.0,28.0,1.0,,,3.0,,0.0,,3.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,9.0,,,3007.0,,2.3333333333333335,False,False
21,Ilya Sorokin,HC FirePucks,Goalie,19,0.6,,,,,,,,,4.0,4.10841655,,1.0,,,,1.0,3505.0,0.0,,,0.0,42.0,,,0.0,0.0,,38.0,0.9047619,,0.0,0.6,False,False
22,Dawson Mercer,HC FirePucks,0,19,15.4,-1.0,2.0,968.75,1.0,,7.0,4.0,2.0,,,4.0,,1.0,,0.0,,,,2.0,1.0,2.0,,0.0,0.0,0.0,,8.0,,,3875.0,,3.85,True,False
23,Connor Brown,Team Ginsberg,Left Wing,19,7.05,-3.0,2.0,1207.0,4.0,,5.0,4.0,0.0,,,4.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,,,4828.0,,1.7625,False,False
24,Sergei Bobrovsky,Team Ginsberg,Goalie,19,21.2,,,,,,,,,2.0,1.00125156,,2.0,,,,0.0,7191.0,0.0,,,0.0,43.0,,,0.0,1.0,,41.0,0.95348837,,2.0,10.6,True,True
25,Yegor Sharangovich,Team Ginsberg,0,19,8.9,-3.0,1.0,1097.25,4.0,,12.0,7.0,1.0,,,4.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,4389.0,,2.225,False,False
26,Auston Matthews,Team Ginsberg,0,19,10.95,-1.0,0.0,1186.66666667,2.0,,22.0,24.0,2.0,,,3.0,,0.0,,6.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3560.0,,3.65,True,False
27,Patrik Laine,Team Ginsberg,Left Wing,19,18.25,1.0,3.0,1283.66666667,0.0,,1.0,0.0,2.0,,,3.0,,1.0,,3.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,12.0,,,3851.0,,6.083333333333333,True,True
28,Jakob Chychrun,Team Ginsberg,Right Wing,19,3.55,-2.0,1.0,1353.0,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,3.0,,,,5.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2706.0,,1.775,False,False
29,Andre Burakovsky,Team Ginsberg,Center,19,12.6,-1.0,1.0,1084.0,2.0,,0.0,0.0,2.0,,,3.0,,1.0,,0.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,8.0,,,3252.0,,4.2,True,True
30,Michael Bunting,Team Ginsberg,Center,19,9.4,0.0,2.0,1094.0,1.0,,0.0,0.0,1.0,,,3.0,,0.0,,5.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,3282.0,,3.1333333333333333,True,False
31,Jason Robertson,Team Ginsberg,Center,19,36.55,3.0,0.0,1145.66666667,2.0,,0.0,0.0,7.0,,,3.0,,2.0,2.0,3.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,18.0,,,3437.0,,12.183333333333332,True,True
32,Devon Toews,Team Ginsberg,Right Wing,19,15.75,3.0,2.0,1479.33333333,4.0,4.0,0.0,0.0,2.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,11.0,,,4438.0,,5.25,True,True
33,Adam Fox,Team Ginsberg,Right Wing,19,13.75,1.0,5.0,1437.33333333,5.0,5.0,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,4.0,,,4312.0,,4.583333333333333,True,True
34,Nikolaj Ehlers,Team Ginsberg,Center,19,9.8,-1.0,1.0,1049.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,2.0,1.0,2.0,,0.0,0.0,0.0,,11.0,,,2098.0,,4.9,True,True
35,Alex Tuch,Team Ginsberg,Left Wing,19,1.7,2.0,0.0,1007.0,4.0,,1.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2014.0,,0.85,False,False
36,Jesper Bratt,Team Ginsberg,Left Wing,19,11.0,2.0,2.0,1059.5,1.0,,0.0,0.0,1.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,10.0,,,4238.0,,2.75,False,False
37,Clayton Keller,Team Ginsberg,0,19,16.15,4.0,3.0,1201.5,2.0,,0.0,0.0,2.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,2403.0,,8.075,True,True
38,Robert Thomas,Team Ginsberg,0,19,4.5,1.0,0.0,1099.0,1.0,,11.0,16.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,2198.0,,2.25,False,False
39,Victor Hedman,Team Ginsberg,Right Wing,19,21.05,-2.0,3.0,1453.5,6.0,5.0,0.0,0.0,2.0,,,4.0,,1.0,,5.0,,,,0.0,0.0,3.0,,0.0,0.0,0.0,,14.0,,,5814.0,,5.2625,True,True
40,Anthony Cirelli,Team Ginsberg,0,19,3.4,1.0,1.0,1044.25,4.0,,28.0,25.0,0.0,,,4.0,,0.0,,1.0,,,,19.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,4177.0,,0.85,False,False
41,Matthew Tkachuk,Team Ginsberg,Center,19,15.9,1.0,4.0,971.33333333,2.0,,0.0,0.0,1.0,,,3.0,,0.0,,4.0,,,,8.0,1.0,2.0,,0.0,0.0,0.0,,6.0,,,2914.0,,5.3,True,True
42,Igor Shesterkin,Team Ginsberg,Goalie,19,18.2,,,,,,,,,4.0,2.0,,2.0,,,,0.0,7200.0,0.0,,,0.0,65.0,,,0.0,0.0,,61.0,0.93846154,,2.0,9.1,True,True
43,Thatcher Demko,Team Ginsberg,Goalie,19,9.4,,,,,,,,,4.0,2.56182174,,1.0,,,,0.0,5621.0,0.0,,,0.0,46.0,,,0.0,0.0,,42.0,0.91304348,,1.0,9.4,True,True
44,Alex DeBrincat,Team Ginsberg,Center,19,17.75,1.0,1.0,1172.66666667,1.0,,0.0,1.0,3.0,,,3.0,,1.0,,7.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,3518.0,,5.916666666666667,True,True
45,Matt Murray,Team Ginsberg,Goalie,19,-6.4,,,,,,,,,8.0,8.2853855,,1.0,,,,1.0,3476.0,0.0,,,0.0,31.0,,,0.0,0.0,,23.0,0.74193548,,0.0,-6.4,False,False
46,Pierre-Luc Dubois,Team Ginsberg,0,19,14.35,-1.0,3.0,1339.33333333,1.0,,18.0,25.0,1.0,,,3.0,,0.0,,4.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,17.0,,,4018.0,,4.783333333333333,True,True
47,Tyson Barrie,Team Ginsberg,Right Wing,19,3.35,-1.0,1.0,712.0,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,1.0,,,1424.0,,1.675,False,False
48,Quinton Byfield,Brown Shoes w/ a Black Belt?,0,19,0.3,0.0,0.0,654.5,0.0,,12.0,7.0,0.0,,,2.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1309.0,,0.15,False,False
49,Thomas Chabot,Brown Shoes w/ a Black Belt?,Right Wing,19,12.95,-1.0,4.0,1477.0,7.0,4.0,0.0,0.0,0.0,,,4.0,,0.0,,6.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,11.0,,,5908.0,,3.2375,True,False
50,Ryan Hartman,Brown Shoes w/ a Black Belt?,Left Wing,19,15.45,2.0,0.0,1131.33333333,3.0,,34.0,28.0,3.0,,,3.0,,0.0,,7.0,,,,5.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,3394.0,,5.1499999999999995,True,True
51,Kirill Kaprizov,Brown Shoes w/ a Black Belt?,Center,19,25.75,2.0,3.0,1306.0,1.0,,0.0,0.0,4.0,,,4.0,,0.0,,5.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,12.0,,,5224.0,,6.4375,True,True
52,Matt Duchene,Brown Shoes w/ a Black Belt?,0,19,18.4,2.0,0.0,1090.0,1.0,,0.0,1.0,4.0,,,2.0,,0.0,,2.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,6.0,,,2180.0,,9.2,True,True
53,Evgenii Dadonov,Brown Shoes w/ a Black Belt?,Left Wing,19,2.75,2.0,1.0,895.0,0.0,,0.0,0.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1790.0,,1.375,False,False
54,Andrei Svechnikov,Brown Shoes w/ a Black Belt?,Center,19,8.65,-1.0,0.0,1105.75,1.0,,0.0,0.0,1.0,,,4.0,,1.0,,13.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,4423.0,,2.1625,False,False
55,Trevor Zegras,Brown Shoes w/ a Black Belt?,0,19,8.65,-1.0,1.0,961.0,1.0,,4.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,2.0,,,961.0,,8.65,True,True
56,Matt Dumba,Brown Shoes w/ a Black Belt?,Right Wing,19,0.9,-1.0,0.0,1444.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1444.0,,0.9,False,False
57,Joel Farabee,Brown Shoes w/ a Black Belt?,Center,19,8.35,1.0,3.0,1183.66666667,2.0,,2.0,0.0,0.0,,,3.0,,0.0,,7.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3551.0,,2.783333333333333,False,False
58,Shayne Gostisbehere,Brown Shoes w/ a Black Belt?,Right Wing,19,12.9,5.0,3.0,1163.0,5.0,4.0,0.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,2326.0,,6.45,True,True
59,Brock Boeser,Brown Shoes w/ a Black Belt?,Left Wing,19,10.95,-2.0,2.0,1007.66666667,0.0,,0.0,0.0,1.0,,,3.0,,0.0,,3.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,3023.0,,3.65,True,False
60,Cole Caufield,Brown Shoes w/ a Black Belt?,Left Wing,19,14.55,-3.0,3.0,1177.66666667,1.0,,1.0,0.0,1.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,3.0,,0.0,0.0,0.0,,9.0,,,3533.0,,4.8500000000000005,True,True
61,Timo Meier,Brown Shoes w/ a Black Belt?,Left Wing,19,5.7,-3.0,1.0,1040.66666667,2.0,,1.0,0.0,0.0,,,3.0,,0.0,,11.0,,,,6.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3122.0,,1.9000000000000001,False,False
62,Ondrej Palat,Brown Shoes w/ a Black Belt?,Center,19,3.5,-2.0,1.0,894.5,0.0,,1.0,0.0,0.0,,,4.0,,0.0,,6.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,3578.0,,0.875,False,False
63,Brady Tkachuk,Brown Shoes w/ a Black Belt?,Center,19,11.5,-4.0,1.0,1017.5,0.0,,12.0,12.0,1.0,,,4.0,,0.0,,18.0,,,,22.0,1.0,1.0,,0.0,0.0,0.0,,12.0,,,4070.0,,2.875,False,False
64,Carter Hart,Brown Shoes w/ a Black Belt?,Goalie,19,-0.6,,,,,,,,,7.0,3.60205832,,2.0,,,,2.0,6996.0,0.0,,,0.0,69.0,,,0.0,0.0,,62.0,0.89855072,,0.0,-0.3,False,False
65,Kevin Fiala,Brown Shoes w/ a Black Belt?,0,19,15.4,3.0,4.0,1113.75,2.0,,0.0,0.0,1.0,,,4.0,,0.0,,8.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,4455.0,,3.85,True,False
66,Mikhail Sergachev,Brown Shoes w/ a Black Belt?,Right Wing,19,21.55,2.0,2.0,1315.5,7.0,5.0,0.0,0.0,3.0,,,4.0,,1.0,,11.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,5262.0,,5.3875,True,True
67,Nick Suzuki,Brown Shoes w/ a Black Belt?,0,19,25.85,0.0,5.0,1315.0,3.0,,35.0,23.0,2.0,,,3.0,,1.0,,4.0,,,,0.0,2.0,4.0,,1.0,0.0,1.0,,11.0,,,3945.0,,8.616666666666667,True,True
68,Kaapo Kahkonen,Brown Shoes w/ a Black Belt?,Goalie,19,-0.4,,,,,,,,,4.0,4.09672831,,1.0,,,,1.0,3515.0,0.0,,,0.0,37.0,,,0.0,0.0,,33.0,0.89189189,,0.0,-0.4,False,False
69,Elias Pettersson,Brown Shoes w/ a Black Belt?,0,19,3.5,-2.0,1.0,1081.66666667,3.0,,18.0,19.0,0.0,,,3.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,3245.0,,1.1666666666666667,False,False
70,Mason Marchment,Baltimore Bandits,Center,19,12.9,1.0,1.0,821.0,0.0,,1.0,0.0,2.0,,,2.0,,1.0,,3.0,,,,2.0,1.0,2.0,,0.0,0.0,0.0,,3.0,,,1642.0,,6.45,True,True
71,Rasmus Andersson,Baltimore Bandits,Right Wing,19,7.1,-1.0,2.0,1332.0,6.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,3996.0,,2.3666666666666667,False,False
72,Ilya Samsonov,Baltimore Bandits,Goalie,19,-1.6,,,,,,,,,3.0,9.0,,1.0,,,,0.0,1200.0,0.0,,,0.0,10.0,,,0.0,0.0,,7.0,0.7,,0.0,-1.6,False,False
73,Mikael Granlund,Baltimore Bandits,Center,19,6.35,-1.0,0.0,1147.0,3.0,,16.0,21.0,1.0,,,2.0,,0.0,,2.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,3.0,,,2294.0,,3.175,True,False
74,Anthony Duclair,Baltimore Bandits,Center,19,5.9,-1.0,0.0,1005.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,0.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,6.0,,,2010.0,,2.95,False,False
75,Jordan Eberle,Baltimore Bandits,Left Wing,19,2.7,0.0,1.0,1002.0,2.0,,0.0,0.0,0.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,3006.0,,0.9,False,False
76,Shea Theodore,Baltimore Bandits,Right Wing,19,5.35,2.0,1.0,1398.5,7.0,1.0,0.0,0.0,0.0,,,4.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,5594.0,,1.3375,False,False
77,Ilya Mikheyev,Baltimore Bandits,Left Wing,19,4.1,-1.0,1.0,933.33333333,0.0,,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,2800.0,,1.3666666666666665,False,False
78,Jake Guentzel,Baltimore Bandits,Center,19,14.2,2.0,2.0,1188.0,0.0,,0.0,0.0,2.0,,,2.0,,0.0,,0.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,8.0,,,2376.0,,7.1,True,True
79,Evgeny Kuznetsov,Baltimore Bandits,0,19,8.1,-4.0,1.0,1135.0,1.0,,23.0,11.0,1.0,,,3.0,,1.0,,2.0,,,,6.0,1.0,1.0,,0.0,0.0,0.0,,4.0,,,3405.0,,2.6999999999999997,False,False
80,Anze Kopitar,Baltimore Bandits,0,19,3.85,-3.0,1.0,1221.75,1.0,,36.0,42.0,0.0,,,4.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,4887.0,,0.9625,False,False
81,Ville Husso,Baltimore Bandits,Goalie,19,-0.2,,,,,,,,,7.0,3.52299734,,2.0,,,,1.0,7153.0,1.0,,,0.0,61.0,,,0.0,0.0,,54.0,0.8852459,,0.0,-0.1,False,False
82,Mikko Koskinen,Baltimore Bandits,Goalie,19,18.4,,,,,,,,,4.0,1.97314333,,2.0,,,,0.0,7298.0,1.0,,,0.0,71.0,,,0.0,1.0,,67.0,0.94366197,,1.0,9.2,True,True
83,Mats Zuccarello,Baltimore Bandits,Left Wing,19,4.0,1.0,1.0,1295.5,1.0,,1.0,1.0,0.0,,,2.0,,0.0,,4.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,2591.0,,2.0,False,False
84,John Klingberg,Baltimore Bandits,Right Wing,19,7.4,0.0,2.0,1418.0,3.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,11.0,,,4254.0,,2.466666666666667,False,False
